"Home.Postal.Code","Reference.Code","Student.Number","Sex","Module.Language","Module.Duration","Module.City","module.lat","module.long","Module.Country","Home.Region","city","state","latitude","longitude"
"60623","GRQJ8142","2015-001-509620","Female","Chinese","Summer","Jiaxing","30.7539","120.7585","China","Illinois","Chicago","IL",41.850232,-87.718
"60623","ZPJY4568","2015-001-509614","Female","Chinese","Summer","Jiaxing","30.7539","120.7585","China","Illinois","Chicago","IL",41.850232,-87.718
"60624","JJYX1831","2015-001-511308","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.879365,-87.72199
"60629","MJCV8699","2015-001-511307","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.777482,-87.71155
"60638","SZSF5639","2015-001-509609","Female","Chinese","Summer","Deyang","31.1269","104.3979","China","Illinois","Chicago","IL",41.787982,-87.7738
"60638","SBKU5679","2015-001-511313","Male","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.787982,-87.7738
"60639","UDRH6632","2015-001-511473","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.921431,-87.75415
"60639","QYHC6555","2015-001-511311","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.921431,-87.75415
"60639","WNMR5223","2015-001-511469","Male","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.921431,-87.75415
"60641","JSFE6342","2015-001-511295","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.946431,-87.74576
"60641","TWXT6512","2015-001-511472","Male","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.946431,-87.74576
"60641","PAHF5989","2015-001-511476","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.946431,-87.74576
"60647","JUTN6465","2015-001-511284","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.921126,-87.70085
"60647","AHKH8374","2015-001-511470","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.921126,-87.70085
"60647","WPMD3227","2015-001-511475","Female","Russian","Summer","Daugavpils","55.8747","26.5362","Latvia","Illinois","Chicago","IL",41.921126,-87.70085
"60652","YZTE9456","2015-001-501893","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Illinois","Chicago","IL",41.7446,-87.71188
"60653","HHXY4876","2015-001-509607","Female","Hindi","Summer","Indore","22.7196","75.8577","India","Illinois","Chicago","IL",41.819833,-87.61269
"60707","SDQE2179","2015-001-501974","Male","Arabic","Summer","Marrakesh","31.6295","7.9811","Morocco","Illinois","Elmwood Park","IL",41.922681,-87.80805
"60804","VSSE7918","2015-001-509626","Male","Arabic","Summer","Amman","31.9454","35.9284","Jordan","Illinois","Cicero","IL",41.844382,-87.7599
"60805","YYEY1879","2015-001-503456","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","Illinois","Evergreen Park","IL",41.719933,-87.70249
"61615","ZWWY9233","2015-001-502750","Female","Chinese","Summer","Xiamen","24.4798","118.0894","China","Illinois","Peoria","IL",40.764368,-89.6448
"62269","DMCG4461","2015-001-503748","Female","Chinese","Summer","Shanghai","31.2304","121.4737","China","Illinois","O Fallon","IL",38.589849,-89.91207
"63005","HRDH2227","2015-001-503002","Male","Chinese","Summer","Xiamen","24.4798","118.0894","China","Missouri","Chesterfield","MO",38.646981,-90.63155
"63017","VMTT4376","2015-001-501752","Female","Chinese","Summer","Deyang","31.1269","104.3979","China","Missouri","Chesterfield","MO",38.647023,-90.53918
"63385","GGUA1475","2015-001-503739","Female","Chinese","Summer","Shanghai","31.2304","121.4737","China","Missouri","Wentzville","MO",38.808884,-90.85922
"64080","AUTZ6556","2015-001-501744","Male","Russian","Year","Chisinau","47.0105","28.8638","Moldova","Missouri","Pleasant Hill","MO",38.776782,-94.26207
"64108","TJSE3326","2015-001-503334","Female","Turkish","Summer","Bursa","40.1885","29.061","Turkey","Missouri","Kansas City","MO",39.084554,-94.58296
"64113","ARPN4464","2015-001-503000","Female","Hindi","Summer","Pune","18.5204","73.8567","India","Missouri","Kansas City","MO",39.013638,-94.59471
"64113","VMRF4326","2015-001-503721","Female","Turkish","Summer","Ankara","39.9334","32.8597","Turkey","Missouri","Kansas City","MO",39.013638,-94.59471
"64865","NMRU4275","2015-001-500747","Female","Chinese","Summer","Jiaxing","30.7539","120.7585","China","Missouri","Seneca","MO",36.833365,-94.59415
"66049","RCSE5825","2015-001-502872","Female","Chinese","Summer","Shanghai","31.2304","121.4737","China","Kansas","Lawrence","KS",38.97583,-95.30399
"66049","ZAEB3776","2015-001-502675","Male","Russian","Summer","Kirov","58.4199","50.2097","Russia","Kansas","Lawrence","KS",38.97583,-95.30399
"66053","VRWV1834","2015-001-503509","Male","Chinese","Summer","Jiaxing","30.7539","120.7585","China","Kansas","Louisburg","KS",38.602219,-94.68121
"66207","DPRP4183","2015-001-503882","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Kansas","Shawnee Mission","KS",38.957396,-94.64691
"66208","TBYH7754","2015-001-502456","Female","Hindi","Summer","Pune","18.5204","73.8567","India","Kansas","Shawnee Mission","KS",38.999505,-94.63102
"66210","XWRH7544","2015-001-503323","Female","Chinese","Summer","Zhuhai","22.271","113.5767","China","Kansas","Shawnee Mission","KS",38.924739,-94.70473
"66215","UTXD4148","2015-001-501680","Male","Arabic","Summer","Marrakesh","31.6295","7.9811","Morocco","Kansas","Shawnee Mission","KS",38.961006,-94.74145
"66224","WWZK7913","2015-001-500601","Male","Hindi","Summer","Indore","22.7196","75.8577","India","Kansas","Shawnee Mission","KS",38.862007,-94.62127
"68018","SBXS9797","2015-001-501769","Male","Chinese","Year","Beijing","39.9042","116.4074","China","Nebraska","Colon","NE",41.309443,-96.61679
"68114","GDZX2172","2015-001-500784","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Nebraska","Omaha","NE",41.264531,-96.04798
"68502","NBYP7672","2015-001-501618","Male","Hindi","Summer","Pune","18.5204","73.8567","India","Nebraska","Lincoln","NE",40.789051,-96.69589
"70001","MDTD4388","2015-001-503362","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Louisiana","Metairie","LA",29.984096,-90.16902
"72015","FCHU9432","2015-001-503201","Male","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Arkansas","Benton","AR",34.564734,-92.59562
"73026","TPMY1881","2015-001-502295","Male","Chinese","Summer","Suzhou","31.299","120.5853","China","Oklahoma","Norman","OK",35.22704,-97.28198
"74114","EQHW9153","2015-001-501471","Female","Chinese","Summer","Nanjing","32.0603","118.7969","China","Oklahoma","Tulsa","OK",36.126894,-95.94657
"74128","PCDD3157","2015-001-503373","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Oklahoma","Tulsa","OK",36.146577,-95.85194
"75002","CJZB2286","2015-001-502077","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Texas","Allen","TX",33.092846,-96.62447
"75024","KKEW3789","2015-001-500983","Male","Russian","Year","Chisinau","47.0105","28.8638","Moldova","Texas","Plano","TX",33.07707,-96.79859
"75035","YYEV2121","2015-001-500666","Female","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Texas","Frisco","TX",33.130086,-96.78177
"75069","DBRQ3746","2015-001-501946","Male","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Texas","McKinney","TX",33.195073,-96.60363
"75093","UETS5935","2015-001-500931","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Texas","Plano","TX",33.03505,-96.80492
"75211","QBPV1413","2015-001-503300","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Texas","Dallas","TX",32.736931,-96.88253
"75228","YQRA8371","2015-001-501768","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Texas","Dallas","TX",32.825227,-96.67955
"75238","ACZZ2113","2015-001-501018","Female","Arabic","Year","Marrakesh","31.6295","7.9811","Morocco","Texas","Dallas","TX",32.873926,-96.70922
"75248","WXWC9948","2015-001-503123","Male","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Texas","Dallas","TX",32.968123,-96.78863
"75248","TYQP4644","2015-001-502057","Female","Korean","Year","Seoul","37.5665","126.978","South Korea","Texas","Dallas","TX",32.968123,-96.78863
"76001","EBPD5241","2015-001-501182","Male","Turkish","Summer","Ankara","39.9334","32.8597","Turkey","Texas","Arlington","TX",32.634203,-97.14403
"76017","UVSG2954","2015-001-500509","Female","Chinese","Summer","Jiaxing","30.7539","120.7585","China","Texas","Arlington","TX",32.659277,-97.16435
"76205","MAEP8596","2015-001-502319","Male","Russian","Summer","Kirov","58.4199","50.2097","Russia","Texas","Denton","TX",33.16156,-97.10376
"76205","FJVX2633","2015-001-502218","Male","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Texas","Denton","TX",33.16156,-97.10376
"76209","XYSC4592","2015-001-500783","Female","Chinese","Summer","Nanjing","32.0603","118.7969","China","Texas","Denton","TX",33.23552,-97.112743
"76210","SYZQ6377","2015-001-503422","Male","Korean","Year","Seoul","37.5665","126.978","South Korea","Texas","Corinth","TX",33.143186,-97.088337
"76502","GAZX2861","2015-001-501445","Male","Persian (Tajik)","Summer","Dushanbe","38.5598","68.787","Tajikistan","Texas","Temple","TX",31.086483,-97.40076
"77003","XCEW9784","2015-001-509637","Female","Korean","Summer","Songdo","37.3839","126.6439","South Korea","Texas","Houston","TX",29.749278,-95.34741
"77011","EKMV8261","2015-001-509640","Female","Russian","Summer","Kirov","58.4199","50.2097","Russia","Texas","Houston","TX",29.742378,-95.30726
"77011","KBKN7898","2015-001-509613","Male","Korean","Summer","Songdo","37.3839","126.6439","South Korea","Texas","Houston","TX",29.742378,-95.30726
"77015","ATGU7872","2015-001-509616","Female","Chinese","Summer","Deyang","31.1269","104.3979","China","Texas","Houston","TX",29.778526,-95.18118
"77074","YQTN1544","2015-001-509618","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Texas","Houston","TX",29.689781,-95.51161
"77092","EHSE9276","2015-001-501002","Male","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Texas","Houston","TX",29.833326,-95.47644
"77401","ZEZR8538","2015-001-503129","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Texas","Bellaire","TX",29.70403,-95.46099
"77401","EDTT1969","2015-001-501616","Male","Chinese","Summer","Suzhou","31.299","120.5853","China","Texas","Bellaire","TX",29.70403,-95.46099
"77459","UKMV4329","2015-001-509619","Female","Korean","Summer","Jeonju","35.8242","127.148","South Korea","Texas","Missouri City","TX",29.564347,-95.54762
"77478","JGMM8674","2015-001-502201","Female","Persian (Tajik)","Summer","Dushanbe","38.5598","68.787","Tajikistan","Texas","Sugar Land","TX",29.627737,-95.62444
"77479","WNXS2718","2015-001-502115","Male","Russian","Summer","Moscow","55.7558","37.6173","Russia","Texas","Sugar Land","TX",29.573345,-95.63213
"77530","CJXY6421","2015-001-509624","Female","Turkish","Summer","Bursa","40.1885","29.061","Turkey","Texas","Channelview","TX",29.786656,-95.12214
"78218","RNXN8863","2015-001-511285","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","Texas","San Antonio","TX",29.49428,-98.40431
"78232","WZPC1677","2015-001-502818","Female","Hindi","Year","Indore","22.7196","75.8577","India","Texas","San Antonio","TX",29.584698,-98.46987
"78258","VMJG3693","2015-001-503091","Male","Korean","Summer","Jeonju","35.8242","127.148","South Korea","Texas","San Antonio","TX",29.649797,-98.50406
"78516","BNXF9812","2015-001-509621","Female","Korean","Summer","Jeonju","35.8242","127.148","South Korea","Texas","Alamo","TX",26.175021,-98.11969
"78704","WGXN1154","2015-001-502378","Male","Korean","Summer","Songdo","37.3839","126.6439","South Korea","Texas","Austin","TX",30.246309,-97.76087
"78726","JUQU7922","2015-001-501912","Female","Chinese","Summer","Suzhou","31.299","120.5853","China","Texas","Austin","TX",30.439053,-97.83503
"78746","YGXU1125","2015-001-501777","Female","Russian","Summer","Narva","59.3797","28.1791","Estonia","Texas","Austin","TX",30.287739,-97.8022
"80020","NEAF2188","2015-001-500764","Female","Arabic","Summer","Amman","31.9454","35.9284","Jordan","Colorado","Broomfield","CO",39.93404,-105.05454
"80020","CTJP8545","2015-001-500563","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Colorado","Broomfield","CO",39.93404,-105.05454
"80027","MSPQ6393","2015-001-501842","Female","Arabic","Year","Marrakesh","31.6295","7.9811","Morocco","Colorado","Louisville","CO",39.963322,-105.15053
"80122","UVYA3888","2015-001-502014","Female","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Colorado","Littleton","CO",39.582604,-104.95834
"80210","RZFN5286","2015-001-502133","Female","Turkish","Year","Izmir","38.4237","27.1428","Turkey","Colorado","Denver","CO",39.679437,-104.96473
"80224","XURR8647","2015-001-501520","Male","Korean","Year","Seoul","37.5665","126.978","South Korea","Colorado","Denver","CO",39.688437,-104.91348
"80238","VUXE7575","2015-001-502607","Female","Chinese","Summer","Suzhou","31.299","120.5853","China","Colorado","Denver","CO",39.738752,-104.408349
"80303","XCJN5227","2015-001-511314","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","Colorado","Boulder","CO",39.989135,-105.22883
"80401","NDVQ5411","2015-001-502740","Female","Russian","Summer","Kirov","58.4199","50.2097","Russia","Colorado","Golden","CO",39.735745,-105.19337
"80503","XWTU2923","2015-001-503820","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Colorado","Longmont","CO",40.156035,-105.17365
"80512","UHGN7813","2015-001-501538","Male","Chinese","Summer","Deyang","31.1269","104.3979","China","Colorado","Bellvue","CO",40.700258,-105.64876
"80920","QDQW6672","2015-001-502614","Female","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Colorado","Colorado Springs","CO",38.952366,-104.76701
"80920","FKQB4889","2015-001-503374","Male","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Colorado","Colorado Springs","CO",38.952366,-104.76701
"81005","SVAQ7565","2015-001-502221","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Colorado","Pueblo","CO",38.235865,-104.66972
"81611","TZGW2952","2015-001-511280","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","Colorado","Aspen","CO",39.196857,-106.8191
"82009","DGQQ2961","2015-001-500588","Female","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Wyoming","Cheyenne","WY",41.275932,-104.88279
"82070","YGJD6859","2015-001-503293","Female","Arabic","Year","Marrakesh","31.6295","7.9811","Morocco","Wyoming","Laramie","WY",41.232815,-105.75364
"82801","WVDD2668","2015-001-501597","Male","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Wyoming","Sheridan","WY",44.801249,-106.96782
"83341","DZGT7198","2015-001-500435","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Idaho","Kimberly","ID",42.509557,-114.37441
"83401","XBJF6197","2015-001-511275","Male","Chinese","Summer","Harbin","45.8038","126.535","China","Idaho","Idaho Falls","ID",43.528891,-111.98136
"83404","BHBK6944","2015-001-502603","Female","Chinese","Summer","Xiamen","24.4798","118.0894","China","Idaho","Idaho Falls","ID",43.465998,-112.01425
"84025","KAJS3953","2015-001-503776","Male","Chinese","Summer","Suzhou","31.299","120.5853","China","Utah","Farmington","UT",40.988347,-111.88847
"84043","MZBU6232","2015-001-503488","Male","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Utah","Lehi","UT",40.366648,-111.89052
"84092","FFSS6547","2015-001-502513","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","Utah","Sandy","UT",40.558748,-111.80902
"84097","XCFR6896","2015-001-500992","Female","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Utah","Orem","UT",40.301444,-111.67485
"84098","UGAR5716","2015-001-502373","Female","Arabic","Summer","Muscat","23.5859","58.4059","Oman","Utah","Park City","UT",40.726899,-111.53674
"84098","CQWH9731","2015-001-502288","Male","Arabic","Summer","Marrakesh","31.6295","7.9811","Morocco","Utah","Park City","UT",40.726899,-111.53674
"84108","PPAE4728","2015-001-502454","Female","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Utah","Salt Lake City","UT",40.744646,-111.81123
"84117","HCYB5624","2015-001-501444","Male","Korean","Summer","Seoul","37.5665","126.978","South Korea","Utah","Salt Lake City","UT",40.662797,-111.83797
"85020","GVMR6576","2015-001-500944","Male","Chinese","Year","Beijing","39.9042","116.4074","China","Arizona","Phoenix","AZ",33.563663,-112.05519
"85045","DSWU3657","2015-001-501143","Female","Turkish","Summer","Ankara","39.9334","32.8597","Turkey","Arizona","Phoenix","AZ",33.29974,-112.09812
"85048","VWAN4982","2015-001-501488","Female","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Arizona","Phoenix","AZ",33.302098,-112.02477
"85209","WVAT2262","2015-001-502631","Female","Chinese","Summer","Jiaxing","30.7539","120.7585","China","Arizona","Mesa","AZ",33.37,-111.64
"85215","GENW6197","2015-001-501530","Female","Chinese","Summer","Nanjing","32.0603","118.7969","China","Arizona","Mesa","AZ",33.479868,-111.6935
"85253","SEJN9597","2015-001-502172","Female","Korean","Summer","Jeonju","35.8242","127.148","South Korea","Arizona","Paradise Valley","AZ",33.544596,-111.95645
"85286","YDAW7221","2015-001-502242","Female","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Arizona","New River","AZ",33.850506,-112.05927
"85323","PSTY8823","2015-001-502193","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Arizona","Avondale","AZ",33.454441,-112.32401
"85331","WZHT4279","2015-001-501192","Female","Arabic","Summer","Muscat","23.5859","58.4059","Oman","Arizona","Cave Creek","AZ",33.789204,-111.96301
"85711","ATGH4148","2015-001-502555","Male","Chinese","Year","Kaohsiung","22.6273","120.3014","Taiwan","Arizona","Tucson","AZ",32.216326,-110.88511
"85711","YUMY2655","2015-001-503797","Female","Hindi","Summer","Pune","18.5204","73.8567","India","Arizona","Tucson","AZ",32.216326,-110.88511
"85750","MZFP5917","2015-001-500559","Female","Russian","Summer","Narva","59.3797","28.1791","Estonia","Arizona","Tucson","AZ",32.292078,-110.84384
"85756","WBRC6146","2015-001-503347","Female","Chinese","Summer","Deyang","31.1269","104.3979","China","Arizona","Tucson","AZ",32.07,-110.92
"89032","FBPM3687","2015-001-509617","Female","Turkish","Summer","Ankara","39.9334","32.8597","Turkey","Nevada","North Las Vegas","NV",36.224218,-115.1763
"89106","KEMH5113","2015-001-509655","Female","Turkish","Summer","Bursa","40.1885","29.061","Turkey","Nevada","Las Vegas","NV",36.184219,-115.16292
"89123","SWPR3486","2015-001-503398","Female","Korean","Year","Seoul","37.5665","126.978","South Korea","Nevada","Las Vegas","NV",36.026532,-115.14848
"89143","XBGH9574","2015-001-503180","Female","Korean","Summer","Jeonju","35.8242","127.148","South Korea","Nevada","Las Vegas","NV",36.326315,-115.25788
"89460","QSYA3967","2015-001-501025","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Nevada","Gardnerville Ranchos","NV",38.903324,-119.763147
"89512","DAWP5864","2015-001-502501","Male","Chinese","Summer","Shanghai","31.2304","121.4737","China","Nevada","Reno","NV",39.54641,-119.79664
"89523","TBZM6141","2015-001-503745","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Nevada","Reno","NV",39.523088,-119.89808
"90001","JGDF8858","2015-001-502413","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","California","Los Angeles","CA",33.972914,-118.24878
"90024","ZJJK9916","2015-001-500496","Male","Chinese","Summer","Xiamen","24.4798","118.0894","China","California","Los Angeles","CA",34.063209,-118.43643
"90049","AZMW5529","2015-001-501675","Male","Russian","Summer","Moscow","55.7558","37.6173","Russia","California","Los Angeles","CA",34.067409,-118.47528
"90403","SAFB4771","2015-001-500914","Male","Chinese","Summer","Zhuhai","22.271","113.5767","China","California","Santa Monica","CA",34.032159,-118.49022
"90505","VBWF4845","2015-001-503046","Male","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","California","Torrance","CA",33.810848,-118.35096
"91107","SBTF1697","2015-001-502058","Male","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","California","Pasadena","CA",34.151066,-118.08974
"91302","EWPG2115","2015-001-502421","Female","Chinese","Summer","Shanghai","31.2304","121.4737","China","California","Calabasas","CA",34.133513,-118.66464
"91320","VSDP2131","2015-001-502897","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","California","Newbury Park","CA",34.175038,-118.93956
"91325","ZFHZ1711","2015-001-503743","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","California","Northridge","CA",34.235055,-118.51766
"91325","DWXX9723","2015-001-501434","Female","Russian","Summer","Kirov","58.4199","50.2097","Russia","California","Northridge","CA",34.235055,-118.51766
"91362","XJGY9653","2015-001-511287","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","California","Thousand Oaks","CA",34.190804,-118.83704
"91377","VSFZ8788","2015-001-502398","Female","Hindi","Summer","Indore","22.7196","75.8577","India","California","Oak Park","CA",34.182875,-118.76893
"91436","FNZR4815","2015-001-501575","Male","Chinese","Summer","Nanjing","32.0603","118.7969","China","California","Encino","CA",34.155625,-118.48925
"91711","FHNW4857","2015-001-503133","Female","Turkish","Summer","Bursa","40.1885","29.061","Turkey","California","Claremont","CA",34.110009,-117.71973
"92128","EGDF4441","2015-001-500969","Female","Turkish","Summer","Ankara","39.9334","32.8597","Turkey","California","San Diego","CA",32.998855,-117.07054
"92570","HXDN7815","2015-001-503759","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","California","Perris","CA",33.784051,-117.29812
"92660","RTWC1182","2015-001-502453","Female","Chinese","Summer","Deyang","31.1269","104.3979","China","California","Newport Beach","CA",33.634821,-117.87453
"92679","GXRW2189","2015-001-501189","Female","Turkish","Summer","Ankara","39.9334","32.8597","Turkey","California","Trabuco Canyon","CA",33.639227,-117.58518
"93109","FFZR4547","2015-001-511302","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","California","Santa Barbara","CA",34.40323,-119.72069
"94024","KVGD3793","2015-001-511471","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","California","Los Altos","CA",37.353741,-122.08717
"94062","WUXF2975","2015-001-503585","Female","Persian (Tajik)","Summer","Dushanbe","38.5598","68.787","Tajikistan","California","Redwood City","CA",37.444879,-122.26253
"94086","WGCG3973","2015-001-501506","Male","Russian","Summer","Moscow","55.7558","37.6173","Russia","California","Sunnyvale","CA",37.378341,-122.02398
"94112","MQHG2617","2015-001-502899","Female","Chinese","Year","Beijing","39.9042","116.4074","China","California","San Francisco","CA",37.720931,-122.44241
"94112","PAAU7733","2015-001-500492","Female","Turkish","Year","Izmir","38.4237","27.1428","Turkey","California","San Francisco","CA",37.720931,-122.44241
"94123","TDCT4367","2015-001-501049","Male","Chinese","Summer","Hangzhou","30.2741","120.1551","China","California","San Francisco","CA",37.801028,-122.43836
"94306","CYTR1249","2015-001-502002","Male","Hindi","Summer","Pune","18.5204","73.8567","India","California","Palo Alto","CA",37.419389,-122.13273
"94546","GMHF4412","2015-001-502684","Male","Russian","Summer","Kirov","58.4199","50.2097","Russia","California","Castro Valley","CA",37.702063,-122.07934
"94556","KUEF2318","2015-001-511292","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","California","Moraga","CA",37.839426,-122.12426
"94563","MGDE3521","2015-001-503350","Female","Chinese","Summer","Suzhou","31.299","120.5853","China","California","Orinda","CA",37.878625,-122.18296
"94566","YVXN4613","2015-001-501546","Male","Chinese","Summer","Xiamen","24.4798","118.0894","China","California","Pleasanton","CA",37.658898,-121.87149
"94708","JTJM8265","2015-001-502752","Female","Chinese","Year","Beijing","39.9042","116.4074","China","California","Berkeley","CA",37.894625,-122.26372
"94903","QUAH1955","2015-001-501607","Female","Arabic","Summer","Rabat","33.9716","6.8498","Morocco","California","San Rafael","CA",38.019022,-122.54589
"95008","PWPQ1616","2015-001-502652","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","California","Campbell","CA",37.278843,-121.95446
"95014","KFVC9158","2015-001-503115","Female","Turkish","Summer","Ankara","39.9334","32.8597","Turkey","California","Cupertino","CA",37.317909,-122.04779
"95117","BKBG5282","2015-001-500996","Male","Chinese","Year","Beijing","39.9042","116.4074","China","California","San Jose","CA",37.311042,-121.96162
"95452","XDSB6726","2015-001-502560","Male","Chinese","Summer","Suzhou","31.299","120.5853","China","California","Kenwood","CA",38.414061,-122.54668
"95521","HSQV4225","2015-001-503886","Female","Russian","Year","Chisinau","47.0105","28.8638","Moldova","California","Arcata","CA",40.867469,-124.07519
"95816","TFMT5696","2015-001-501001","Male","Korean","Summer","Songdo","37.3839","126.6439","South Korea","California","Sacramento","CA",38.571661,-121.46827
"95819","XKHA3422","2015-001-502687","Female","Hindi","Summer","Indore","22.7196","75.8577","India","California","Sacramento","CA",38.568855,-121.44099
"95864","RGWB5443","2015-001-501290","Male","Korean","Summer","Seoul","37.5665","126.978","South Korea","California","Sacramento","CA",38.587805,-121.37809
"96379","RHNV6565","2015-001-503098","Female","Chinese","Summer","Nanjing","32.0603","118.7969","China","Armed Forces Pacific","Fpo","AP",NA,NA
"96706","KNGC5741","2015-001-501735","Female","Hindi","Summer","Indore","22.7196","75.8577","India","Hawaii","Ewa Beach","HI",21.338055,-158.02499
"96706","HNZR6991","2015-001-509650","Male","Korean","Summer","Seoul","37.5665","126.978","South Korea","Hawaii","Ewa Beach","HI",21.338055,-158.02499
"96707","JHKU3243","2015-001-502427","Female","Chinese","Summer","Suzhou","31.299","120.5853","China","Hawaii","Kapolei","HI",21.345535,-158.08587
"96743","KHGE6533","2015-001-502173","Female","Arabic","Year","Rabat","33.9716","6.8498","Morocco","Hawaii","Kamuela","HI",20.040191,-155.69999
"96743","CAQJ1792","2015-001-501453","Male","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Hawaii","Kamuela","HI",20.040191,-155.69999
"96817","SSAF1995","2015-001-501426","Female","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Hawaii","Honolulu","HI",21.3307,-157.85913
"96821","CNWU2863","2015-001-502162","Male","Chinese","Summer","Xiamen","24.4798","118.0894","China","Hawaii","Honolulu","HI",21.287967,-157.75456
"97006","RPRT1464","2015-001-502334","Female","Korean","Summer","Seoul","37.5665","126.978","South Korea","Oregon","Beaverton","OR",45.517695,-122.85826
"97006","KUSX3177","2015-001-501529","Female","Hindi","Summer","Pune","18.5204","73.8567","India","Oregon","Beaverton","OR",45.517695,-122.85826
"97034","DXHP5366","2015-001-504464","Female","Russian","Summer","Chisinau","47.0105","28.8638","Moldova","Oregon","Lake Oswego","OR",45.40765,-122.6811
"97201","YFDA4595","2015-001-501148","Male","Chinese","Summer","Hangzhou","30.2741","120.1551","China","Oregon","Portland","OR",45.49894,-122.68781
"97212","WTBZ6324","2015-001-503167","Female","Chinese","Year","Beijing","39.9042","116.4074","China","Oregon","Portland","OR",45.54424,-122.64353
"97215","MVPM3628","2015-001-502615","Female","Arabic","Summer","Marrakesh","31.6295","7.9811","Morocco","Oregon","Portland","OR",45.514241,-122.60089
"97219","NYCR3749","2015-001-503207","Female","Russian","Summer","Moscow","55.7558","37.6173","Russia","Oregon","Portland","OR",45.45867,-122.70611
"97330","CYWK7789","2015-001-501005","Female","Korean","Year","Seoul","37.5665","126.978","South Korea","Oregon","Corvallis","OR",44.608694,-123.2752
"97405","KQFY7941","2015-001-502009","Female","Chinese","Summer","Xiamen","24.4798","118.0894","China","Oregon","Eugene","OR",44.004396,-123.12203
